Median_House_Value,Median_Income,Median_Age,Tot_Rooms,Tot_Bedrooms,Population,Households,Latitude,Longitude,Distance_to_coast,Distance_to_LA,Distance_to_SanDiego,Distance_to_SanJose,Distance_to_SanFrancisco
203200,4.2263,21,5675,935,2834,865,33.94,-117.53,50644.44967,66966.71695,140380.0984,545777.1185,613700.9934
191700,2.3417,16,693,185,365,176,33.89,-117.56,44436.96559,65576.53344,135732.7436,547782.9684,615742.7919
198800,3.4459,21,1839,324,871,307,33.9,-117.55,45855.28926,66166.81009,136553.3023,547635.8451,615587.5294
115600,2.9821,31,2529,513,1504,426,33.92,-117.5,50116.96123,70126.12333,137560.8283,549306.7911,617227.9897
85800,1.7059,26,2481,620,2411,552,33.94,-117.46,54001.98613,73316.71363,138935.5501,550359.6112,618250.7782
112900,2.7813,19,1891,465,1693,416,33.94,-117.48,52983.74838,71500.54429,139318.8337,549046.8061,616947.6959
121100,3.5208,21,713,142,476,142,33.92,-117.46,52180.38935,73736.16292,136757.9057,551922.7648,619825.6361
127300,2.2241,21,3491,760,1920,669,33.91,-117.47,50739.02525,73069.61481,135862.9207,552051.8369,619964.9452
141100,4.2207,22,3611,666,1869,649,33.91,-117.48,50207.73251,72169.70319,136062.2666,551398.3416,619315.968
123800,4.131,24,3044,602,2541,564,33.88,-117.51,45890.35568,70319.40569,133459.5128,551811.3828,619756.6909
108800,2.2372,19,2472,618,2143,610,33.88,-117.55,43920.00417,66777.57514,134411.1189,549223.3203,617183.7709
113000,2.0682,40,1196,294,1052,258,33.88,-117.56,43462.6883,65894.63764,134664.005,548578.115,616542.1516
113500,1.6875,42,765,171,590,177,33.87,-117.58,41605.78534,64476.28175,134123.7228,548087.8541,616062.6939
107000,2.6111,13,3239,849,2751,813,33.88,-117.59,42182.79282,63252.54925,135458.0925,546646.8847,614621.1921
150300,4.2721,18,6450,1165,3716,1113,33.87,-117.6,40780.98658,62727.89431,134675.0638,546804.2918,614785.5249
257900,6.2308,2,17470,2727,5964,1985,33.87,-117.64,39341.08147,59248.61068,135847.3545,544246.0772,612239.0921
160800,4.7965,5,5846,1035,3258,1001,33.76,-117.54,33704.19426,72616.4865,121346.2979,559474.8533,627474.6003
295200,4.2273,13,4770,718,1985,662,33.81,-117.43,44858.46012,79755.62154,124218.7172,562541.2297,630487.55
101600,3.175,27,321,64,214,67,34,-117.34,65973.69189,83482.21186,143767.061,553693.3011,621474.2847
138700,4.2775,5,13096,2208,6780,2180,33.95,-117.25,67625.83227,92303.55943,137492.226,563546.3335,631310.1904
197700,5.6409,3,18356,2537,8437,2342,33.97,-117.21,71854.33741,95714.72793,139541.7786,564725.166,632445.1396
137600,4.2654,8,10110,1761,5804,1703,33.93,-117.25,66145.6762,92614.40881,135272.4687,565071.9686,632851.9679
143000,4.189,3,21060,3366,9623,2812,33.9,-117.19,68413.26381,98623.92903,131711.5546,571388.0727,639154.1015
161300,3.6618,14,1265,230,621,173,33.83,-117.2,63372.24489,99398.49784,123953.3014,576087.5332,643912.3327
100000,4.0833,2,1424,251,681,192,33.83,-117.23,61003.63442,96720.41143,124066.016,574094.1713,641935.6499
122100,3.9052,2,4198,805,1943,673,33.82,-117.21,62012.98667,98795.45885,122872.7295,576194.9901,644032.2652
177300,4.1386,2,7401,1187,2826,839,33.66,-117.17,49027.12513,108312.94,105000.6419,591313.1362,659225.8306
148800,3.2778,13,4496,756,2044,695,33.81,-117.14,64757.31937,105326.848,121692.399,581626.6338,649431.2131
112500,2.7983,16,4928,960,2132,853,33.72,-117.07,59881.23349,114465.0238,111990.0578,593227.322,661055.4585
101300,2.0878,16,2876,576,1859,545,33.77,-117.27,54462.81312,95175.00772,117665.5345,576126.6505,644025.2026
114600,2.1667,11,1161,235,640,210,33.72,-117.28,50298.70195,96321.3486,112215.584,579405.7101,647334.6621
100600,1.9194,27,4376,1003,2667,870,33.67,-117.33,43548.57154,94466.05384,107267.0363,580139.4586,648108.3803
155600,3.5125,10,1652,316,725,233,33.65,-117.25,44277.41962,102081.8413,104214.4071,586898.2265,654847.4938
145600,4.3651,2,2569,431,1232,388,33.61,-117.12,47559.07986,114850.5476,99511.13757,598518.8099,666435.5177
77500,1.3039,22,3740,965,2011,824,33.75,-116.97,68412.72906,122259.3175,116370.0234,597618.0932,665365.0229
105100,1.8015,15,2873,903,1094,659,33.75,-117.01,65970.36732,118714.2645,115860.2103,594928.913,662700.6929
95900,1.7079,10,6890,1702,3141,1451,33.76,-116.95,70484.59123,123731.662,117764.6409,598206.679,665932.5944
81900,1.4063,22,1999,497,1304,479,33.94,-116.96,85694.26807,118996.8509,137407.8381,584035.7967,651597.9663
81800,1.3286,17,2009,469,820,381,33.9,-116.81,90695.54324,133279.0854,135665.3865,597355.4374,664838.4743
73200,1.424,29,2793,722,1583,626,33.93,-116.97,84258.29037,118209.6535,136182.2104,584087.868,651668.6195
128100,3.038,12,1153,265,446,195,33.57,-116.87,63286.11997,137774.868,98780.20324,618130.6387,685950.4938
122900,2.355,13,3166,682,1250,475,33.56,-116.72,75340.2259,151043.7709,102468.0098,628947.6957,696688.3891
155700,1.9107,13,1187,255,442,179,33.5,-116.69,73440.46708,156177.8557,97622.29425,635556.0004,703323.6364
66000,1.7388,12,3369,780,1315,584,33.94,-116.51,113997.5769,160311.0209,148965.5867,615600.5356,682755.1297
112500,3.4886,13,7559,1444,3189,1105,33.85,-116.52,107266.0075,160569.1131,139493.3092,621288.9681,688576.4499
145200,2.5212,21,10227,2315,3623,1734,33.82,-116.52,105396.6911,161097.7597,136489.1279,623443.8019,690769.6919
199400,3.1493,24,6087,1217,1721,833,33.81,-116.54,103241.9787,159470.007,134683.5319,622758.9093,690115.1444
183900,2.2216,22,6050,1387,1432,890,33.8,-116.54,102634.1831,159670.644,133681.2619,623482.0902,690850.5598
248100,2.25,20,4810,1074,1304,740,33.69,-116.5,99861.38219,165944.4412,124575.737,634289.5988,701751.545
55000,1.3801,25,1137,414,604,240,33.78,-116.46,107798.7681,167348.7654,135110.2723,630548.6678,697870.77
353100,7.4382,11,12327,2000,2450,1139,33.72,-116.33,114788.7763,180467.149,135818.6921,644031.1984,711311.8487
91800,3.3333,11,4686,851,2466,731,33.67,-116.31,113093.4968,183532.8343,132403.3992,649040.5514,716365.2905
68200,3.0673,22,894,192,830,202,33.75,-116.21,125747.755,190674.0271,145088.592,650419.946,717549.057
72100,2.8648,29,1133,221,918,239,33.73,-116.23,122962.6743,189287.1849,142197.9004,650409.3959,717584.8435
96300,2.5,23,1152,273,1077,235,33.63,-116.2,114203.5053,194495.8546,135410.8823,659678.7923,726955.8086
74000,2.5383,11,5692,1346,5682,1273,33.69,-116.19,120623.4647,193832.3409,141063.2679,656097.5194,723288.8379
71700,3.1827,21,1161,282,724,186,33.88,-115.58,136354.5753,246387.2435,195833.9693,687746.9534,753975.6384
94900,2.9653,28,1678,322,666,256,33.6,-114.65,98616.45669,335727.9399,253581.7228,776022.9067,841707.3739
164500,3.776,52,3080,545,975,495,38.57,-121.44,56424.22013,578154.6407,756905.9782,142903.0971,123869.4632
140600,1.6277,48,2434,744,1281,662,38.58,-121.48,56605.77518,580889.416,759695.0042,143043.1516,122257.9986
213200,3.2386,52,893,159,367,160,38.57,-121.46,55948.22565,579043.0804,757828.4715,142425.6888,122652.809
131900,3.7167,45,2423,466,873,438,38.56,-121.44,55360.34876,577198.292,755963.0236,141836.0651,123081.5685
95800,2.0221,51,2083,559,874,524,38.56,-121.47,54651.68913,578534.9003,757349.8621,141122.004,121249.3477
179800,3.7344,44,1167,201,452,209,38.54,-121.5,51885.20565,577979.4351,756866.9537,138299.9204,117836.85
93600,3.2404,39,2855,574,1217,562,38.54,-121.44,53238.50092,575287.2684,754078.4897,139704.1025,121520.977
75700,2.5389,47,2518,501,1308,471,38.54,-121.44,53238.50092,575287.2684,754078.4897,139704.1025,121520.977
79000,3.1944,35,2061,371,1110,342,38.53,-121.41,53052.13985,572998.2371,751751.4955,139415.9445,122645.0561
72100,2.9737,37,1058,224,588,231,38.53,-121.41,53052.13985,572998.2371,751751.4955,139415.9445,122645.0561
87800,1.9423,21,3249,666,2611,663,38.51,-121.42,50664.23306,571531.118,750328.1757,137032.5446,120497.3246
72100,2.5898,43,2089,399,955,385,38.52,-121.43,51408.62128,572931.8527,751732.5551,137830.9043,120614.5836
114300,3.5231,37,3642,684,1508,657,38.53,-121.5,50799.10454,577029.5816,755929.2221,137223.9297,117039.5149
191900,4.25,34,1613,265,631,266,38.53,-121.51,50617.82749,577482.7134,756397.3731,137006.278,116432.8502
181400,4.0972,30,3236,588,1167,569,38.52,-121.51,49528.8727,576534.2456,755460.7554,135929.1129,115636.4414
52500,1.4138,36,2099,510,1845,483,38.54,-121.47,52501.00262,576628.6669,755469.1578,138978.8876,119664.3465
98500,3.7414,29,2049,330,787,309,38.5,-121.5,47547.97106,574183.504,753118.8589,133999.4799,114678.9382
95800,3.1583,34,2561,497,1583,530,38.52,-121.48,50128.22712,575175.5364,754056.7391,136603.161,117479.1531
78800,2.3233,17,3595,790,2760,770,38.49,-121.47,47154.01021,571873.093,750775.5673,133632.6448,115793.813
60500,1.7891,38,1865,384,1052,354,38.54,-121.45,52979.44226,575733.3561,754541.2513,139457.2692,120898.9455
80000,3.625,52,20,4,74,9,38.51,-121.47,49287.15798,573773.5924,752651.5942,135769.0842,117325.7365
75900,2.2245,29,4221,901,2294,850,38.51,-121.45,49796.6961,572873.4563,751719.8374,136258.9373,118585.2048
126200,3.5278,25,2171,431,1053,422,38.55,-121.39,55755.84691,574031.82,752721.8815,142069.2334,125434.2968
95700,2.1694,33,2289,576,1100,503,38.61,-121.43,60935.4555,581546.0514,760224.815,147416.7662,127666.874
55000,2.6442,34,172,38,149,55,38.61,-121.44,60696.94224,581985.5501,760682.3399,147177.8742,127069.495
105500,3.4784,36,3099,605,1322,623,38.61,-121.41,61446.84297,580670.1939,759312.1525,147908.9757,128871.1025
108100,2.2264,33,2091,468,1053,470,38.59,-121.39,59910.50688,577874.1408,756507.2929,146300.0793,128516.7848
136800,3.788,35,3137,544,1312,549,38.6,-121.37,61565.83813,577967.0767,756547.243,147893.8221,130535.97
133600,3.875,36,1275,227,530,245,38.6,-121.36,61887.11997,577534.1691,756094.6876,148167.8966,131158.4062
225700,5.0508,32,3303,480,1185,436,38.59,-121.36,60858.12002,576569.8897,755145.3267,147114.1222,130386.7805
320200,8.6572,20,2992,378,1105,368,38.58,-121.35,60175.3652,575172.7328,753743.3999,146344.0455,130252.9514
380000,8.05,22,3273,480,1151,463,38.59,-121.34,61543.58066,575705.7053,754241.3778,147680.3441,131647.7002
139300,4.6111,36,322,48,133,59,38.64,-121.37,65729.15903,581826.3479,760346.5731,152124.9424,133685.1394
116500,2.2,34,2352,610,1127,592,38.62,-121.38,63342.40486,580328.0711,758898.1356,149742.3134,131489.227
114100,3.0833,39,823,146,329,144,38.61,-121.37,62603.00015,578931.105,757496.4168,148950.4188,131316.2202
118900,2.7813,30,2930,739,1661,668,38.63,-121.39,64104.51516,581725.0667,760299.8437,150543.4305,131677.3641
160900,1.8176,45,2696,624,1059,582,38.62,-121.39,63052.75233,580761.5378,759351.0425,149481.4785,130880.2052
88600,2.0786,33,3171,832,1591,695,38.62,-121.42,62249.03261,582068.2559,760714.5613,148727.2204,129071.3941
77400,3.1696,18,909,198,661,176,38.65,-121.43,65215.83789,585388.7727,764010.875,151694.6302,130924.873
122200,3.8295,28,1219,240,559,212,38.65,-121.44,64993.15878,585825.1531,764465.8909,151462.6139,130342.7503
331300,3.9615,17,1269,233,494,231,38.65,-121.52,63615.06477,589353.4605,768134.4236,149778.1934,125807.2652
178800,3.6788,5,8149,1913,2933,1616,38.61,-121.53,59088.60988,585987.7098,764835.6147,145248.3463,121843.4226
129700,3.9143,8,15309,2996,7463,2885,38.62,-121.49,60771.57433,585153.8158,763923.91,147135.0666,124962.9268
96600,3.8272,23,7709,1279,4147,1262,38.62,-121.48,60947.41491,584709.9098,763463.0613,147347.9318,125539.8363
108600,2.1029,28,800,149,450,158,38.69,-121.51,68142.18319,592735.2784,771446.2806,154308.0363,129807.7509
383300,8.0379,32,541,82,229,98,38.69,-121.59,67463.33067,596295.9534,775138.5484,152937.1879,125596.0556
135500,4.7396,25,1287,224,727,236,38.73,-121.44,73639.60623,593529.7648,772054.1374,160058.7791,137087.8351
94400,2.0625,19,2476,534,1355,463,38.68,-121.44,68228.07051,588710.4582,767308.2081,154682.2087,132842.4931
112200,3.725,32,2118,345,1019,338,38.68,-121.42,68662.61392,587843.3705,766402.7054,155141.0237,133987.7116
105200,3.6429,28,1601,308,848,305,38.69,-121.41,69965.43579,588376.5128,766901.3208,156446.7495,135395.5872
94900,3.1942,24,3124,556,1512,555,38.69,-121.44,69308.50086,589673.2799,768256.5248,155756.4941,133683.8505
120500,3.9914,3,3438,603,1602,554,38.66,-121.46,65664.82275,587660.7218,766324.0477,152088.6437,130024.9966
87000,3.0833,29,2103,380,1124,387,38.69,-121.37,70981.8563,586662.1234,765105.5188,157430.6383,137722.3591
78400,2.3958,37,2176,460,1067,357,38.67,-121.38,68597.81189,585154.824,763649.6375,155049.9758,135501.046
95000,3.6484,18,3938,649,1861,606,38.7,-121.37,72037.92609,587630.8111,766058.5962,158493.867,138542.4577
93300,3.6989,13,6850,1400,4251,1421,38.69,-121.36,71260.35037,586236.1545,764658.5665,157687.818,138311.7243
133100,2.119,18,4164,963,2032,898,38.66,-121.34,68728.4117,582477.506,760904.8428,155046.3679,137096.4179
156800,2.7181,23,1947,409,866,400,38.63,-121.33,65968.40544,579144.8172,757598.2122,152166.3195,135352.9867
162100,3.9063,20,5801,1148,2586,1063,38.61,-121.34,63582.00668,577637.911,756143.0513,149780.6129,133180.8099
177900,3.0864,29,2430,448,1087,394,38.62,-121.32,65230.87332,577749.5496,756197.5887,151404.4592,135204.3576
136400,5.2081,27,1713,282,761,295,38.66,-121.31,69718.89179,581205.4647,759568.0843,155887.8716,138931.6409
139000,3.712,21,3824,634,1818,600,38.66,-121.3,69986.61488,580783.5881,759124.1172,156177.1967,139548.9558
221600,6.1183,19,3170,444,1344,452,38.66,-121.26,71044.66586,579106.8296,757356.3815,157377.9656,142045.1139
102000,4.3836,18,3998,744,2071,660,38.71,-121.31,74855.67945,586069.1603,764349.8172,161145.3135,142904.7442
126000,3.0703,16,3592,642,1740,629,38.7,-121.32,73503.01955,585515.342,763834.9455,159814.9116,141501.1597
117800,2.7868,15,2226,421,1004,417,38.7,-121.33,73191.59478,585936.3163,764278.0667,159541.9594,140903.5637
125400,4.2037,23,2145,340,1022,349,38.67,-121.3,71054.15265,581756.0946,760080.2389,157225.0469,140331.3753
135600,4.9688,15,1497,243,730,242,38.68,-121.25,73430.25921,580643.427,758835.3068,159765.2284,144210.0942
141800,4.2273,18,1830,313,905,361,38.67,-121.26,72096.39483,580082.3734,758314.9683,158417.7093,142813.5172
158800,4.3625,29,1087,174,430,174,38.67,-121.28,71555.92789,580917.0815,759195.975,157812.777,141567.1067
390800,3.2321,11,4415,723,1520,627,38.71,-121.19,78385.26433,581123.0697,759112.8457,164778.0003,150279.4705
131700,4.0182,28,3558,589,1742,581,38.67,-121.24,72674.6902,579251.989,757437.2301,159039.6474,144070.3294
179200,6.1185,26,1937,286,769,274,38.66,-121.19,73259.91689,576214.2424,754294.3765,159642.8054,146511.6228
131600,3.1161,21,3517,667,1687,655,38.68,-121.16,76356.10827,576957.5988,754924.3105,162712.7748,149935.4448
95600,2.7652,13,2321,539,1066,497,38.62,-121.27,66560.37368,575630.2174,753969.4151,152913.9713,138375.871
109400,3.311,17,3608,682,1694,666,38.56,-121.33,58586.58529,572378.5125,750939.5163,144833.3821,130031.5682
108700,4.5766,18,1169,186,614,192,38.56,-121.32,58846.34776,571946.7444,750487.6752,145134.5807,130680.1457
116300,3.5691,12,16239,3358,8656,3234,38.54,-121.35,55961.12165,571319.9501,749949.649,142149.9287,127252.8192
113500,2.9464,19,6308,1167,3012,1112,38.56,-121.37,57445.17506,574116.2977,752754.9839,143675.7886,127464.2123
134100,5.0917,17,1605,258,748,262,38.58,-121.34,60478.00464,574740.3913,753291.1997,146631.5766,130888.5802
157500,4.15,19,822,134,457,133,38.51,-121.3,54188.31619,566257.4196,744833.9672,140577.6455,128397.3248
209900,5.8831,19,2780,414,1320,404,38.44,-121.27,48179.52425,558208.496,736830.6543,134436.2132,125731.2123
94400,3.175,11,2322,459,1373,424,38.4,-121.35,41213.00718,557904.7419,736728.8737,127605.862,117477.265
86100,2.5727,27,2475,548,1703,517,38.25,-121.3,29223.85609,541372.0056,720306.6122,114263.1183,112358.9591
100300,4.0625,18,1378,235,818,262,38.46,-121.43,45173.02973,567214.3978,746091.8242,131475.2408,116154.4125
95900,4.1597,16,1215,223,787,233,38.47,-121.44,45888.20279,568616.5541,747497.2409,132266.0747,116229.092
103600,3.5461,10,4446,897,2499,884,38.46,-121.44,44850.09836,567665.902,746558.9424,131206.772,115496.1363
146200,3.1375,11,1613,335,1617,342,36.86,-121.45,31357.86972,426337.5968,604626.2552,65872.47446,133635.6884
136500,2.9554,52,1860,400,1215,367,36.84,-121.4,35385.08754,421654.874,600012.5736,70341.51821,138219.2351
155300,3.0912,40,2352,536,1430,535,36.84,-121.4,35385.08754,421654.874,600012.5736,70341.51821,138219.2351
192200,3.7049,23,1771,356,1105,338,36.84,-121.41,34501.84606,422269.2419,600601.4872,69793.51636,137637.2315
216000,4.76,14,3658,612,1951,600,36.83,-121.37,37928.43857,419009.9589,597414.3891,72882.07976,140815.291
142500,4.5185,30,4255,773,2129,730,34.08,-117.69,53685.4816,51094.67437,159446.743,524341.7625,592261.9782
104300,2.7321,31,2220,526,1662,472,34.05,-117.72,49358.66544,48247.11512,157176.5154,524752.9392,592701.7205
222100,4.625,20,1950,310,1054,312,34.04,-117.71,49182.03209,49189.48125,155822.1942,526191.4387,594140.9697
179700,5.4824,15,4363,690,2410,666,34,-117.72,45414.73169,48608.9548,151944.7638,528720.0288,596690.9777
157700,3.6361,17,12689,2426,7343,2230,34.02,-117.71,47611.99521,49306.91596,153724.3079,527775.3442,595734.1068
124300,3.0396,16,2859,668,1946,591,34.03,-117.68,50386.38997,51996.57093,153877.9322,528926.7856,596868.91
395500,8.0103,20,2524,311,965,285,34.15,-117.66,61385.05979,54830.92308,166066.0651,520861.4736,588722.2646
345400,7.9627,8,2915,371,1271,354,34.13,-117.69,57919.87156,51714.31178,164740.9664,520435.0322,588325.4474
163000,2.8326,11,7392,1796,3841,1621,34.1,-117.68,55956.28834,52187.28208,161282.6836,523430.487,591334.3491
174000,3.875,28,1263,248,601,219,34.1,-117.67,56570.05288,53103.59984,161007.9401,524086.2215,591985.1073
162500,3.2321,20,2462,496,1117,458,34.09,-117.66,56381.91036,53925.27135,159674.3871,525522.5406,593422.5095
145600,4.3958,33,2446,396,1209,412,34.09,-117.65,57021.04259,54843.59265,159407.6493,526178.8406,594073.7828
243900,6.148,17,1869,311,831,262,34.11,-117.62,60543.35334,57797.0421,160779.3499,526600.7258,594466.7891
192800,4.4637,31,2561,414,1204,435,34.11,-117.62,60543.35334,57797.0421,160779.3499,526600.7258,594466.7891
121300,3.05,34,2839,659,1822,631,34.09,-117.64,57667.8603,55762.00453,159145.8785,526835.8678,594725.7031
137000,4.8281,11,2050,382,1044,371,34.03,-117.64,53155.45,55678.26788,152755.6416,531529.1386,599453.9671
102500,2.4716,21,1801,507,2556,484,34.04,-117.64,53876.40022,55636.7036,153819.0217,530743.9916,598663.3607
176000,4.8311,15,3942,661,2240,621,34.03,-117.62,54581.00279,57519.30255,152225.3804,532834.7197,600750.4097
500000,3.9696,25,352,41,99,34,34.01,-117.61,53693.84763,58582.96274,149832.0561,535057.0863,602979.2174
183300,4.2578,36,447,95,2886,85,33.94,-117.63,46424.46738,57934.85093,142932.526,539291.6548,607255.6037
245200,4.0037,2,7544,1516,2801,1001,34,-117.58,54504.47789,61437.70691,148008.3731,537801.1492,605715.0492
225200,5.9369,5,6135,879,2795,781,34.13,-117.57,65384.48864,62636.24052,161772.6804,528375.0384,596197.4774
181800,5.1333,4,17577,2819,7766,2473,34.12,-117.54,66664.99472,65239.49445,160057.8342,531141.5412,598953.2026
191700,5.285,2,11965,1802,4436,1296,34.12,-117.5,69469.30436,68899.78039,159283.4096,533815.6191,601601.7603
315000,4.1,2,718,98,119,50,34.16,-117.51,71693.64787,68604.24129,163825.3963,530101.7458,597860.417
231700,5.3678,7,11818,1745,5499,1600,34.14,-117.58,65504.97732,61886.33684,163072.0095,526941.5726,594762.4481
139300,2.3603,17,3646,1035,1987,895,34.1,-117.59,61757.59938,60439.28051,158988.0699,529358.1951,597214.4036
